"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2000","2000","PC","Percentage","0","Units",,,26.299999237061,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,42.099998474121,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,52.099998474121,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,58.29999923706,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,63.70000076294,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2014","2014","PC","Percentage","0","Units",,,64,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,69.900001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","TUR","Turkey","2016","2016","PC","Percentage","0","Units",,,70.699996948242,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","1970","1970","PC","Percentage","0","Units",,,44,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","1980","1980","PC","Percentage","0","Units",,,72.400001525879,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","1990","1990","PC","Percentage","0","Units",,,94,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,98.150001525879,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,99,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,99.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,99.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,99.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,99.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2014","2014","PC","Percentage","0","Units",,,99.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,99.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2016","2016","PC","Percentage","0","Units",,,99.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","NLD","Netherlands","2017","2017","PC","Percentage","0","Units",,,99.5,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","1990","1990","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","2000","2000","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","2010","2010","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,100,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","1970","1970","PC","Percentage","0","Units",,,54.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","1980","1980","PC","Percentage","0","Units",,,64.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","1990","1990","PC","Percentage","0","Units",,,71.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2000","2000","PC","Percentage","0","Units",,,64,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2005","2005","PC","Percentage","0","Units",,,73,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2010","2010","PC","Percentage","0","Units",,,77,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2011","2011","PC","Percentage","0","Units",,,78.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2012","2012","PC","Percentage","0","Units",,,78.1,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2013","2013","PC","Percentage","0","Units",,,80,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2014","2014","PC","Percentage","0","Units",,,79.9,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2015","2015","PC","Percentage","0","Units",,,80.8,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2016","2016","PC","Percentage","0","Units",,,81.3,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","CZE","Czech Republic","2017","2017","PC","Percentage","0","Units",,,82.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","1970","1970","PC","Percentage","0","Units",,,28,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","1980","1980","PC","Percentage","0","Units",,,81,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","1990","1990","PC","Percentage","0","Units",,,90.4,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,95.7,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,95,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,98.1,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,98.2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,98.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,98.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2016","2016","PC","Percentage","0","Units",,,98.5,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","LUX","Luxembourg","2017","2017","PC","Percentage","0","Units",,,98.6,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","GBR-ENGWLS","England and Wales","1980","1980","PC","Percentage","0","Units",,,13,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","GBR-ENGWLS","England and Wales","1990","1990","PC","Percentage","0","Units",,,8,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","GBR-ENGWLS","England and Wales","2000","2000","PC","Percentage","0","Units",,,2,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","GBR-ENGWLS","England and Wales","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBNOTR","Connected to a wastewater treatment plant without treatment","GBR-ENGWLS","England and Wales","2010","2010","PC","Percentage","0","Units",,,0.4,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","1990","1990","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,1.4,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,4,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,1.9,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,1.8,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2016","2016","PC","Percentage","0","Units",,,0,,
"PUBNOTR","Connected to a wastewater treatment plant without treatment","LUX","Luxembourg","2017","2017","PC","Percentage","0","Units",,,1.4,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","PRT","Portugal","1980","1980","PC","Percentage","0","Units",,,22.299999237061,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","PRT","Portugal","1990","1990","PC","Percentage","0","Units",,,65.599998474121,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,70,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,2,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,33,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,57,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,66,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2005","2005","PC","Percentage","0","Units",,,2.2000000476837,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2010","2010","PC","Percentage","0","Units",,,4.2428002357483,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2011","2011","PC","Percentage","0","Units",,,4.1687998771667,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2012","2012","PC","Percentage","0","Units",,,4.3,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2013","2013","PC","Percentage","0","Units",,,4.3,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2014","2014","PC","Percentage","0","Units",,,4.4,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2015","2015","PC","Percentage","0","Units",,,4.4,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2016","2016","PC","Percentage","0","Units",,,4.57,,
"PUBBIOTR","Secondary treatment","CHL","Chile","2017","2017","PC","Percentage","0","Units",,,4.92,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","1970","1970","PC","Percentage","0","Units",,,36,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","1980","1980","PC","Percentage","0","Units",,,54,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","1990","1990","PC","Percentage","0","Units",,,80,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2000","2000","PC","Percentage","0","Units",,,94.099998474121,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2005","2005","PC","Percentage","0","Units",,,95.74,"E","Estimated value"
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2010","2010","PC","Percentage","0","Units",,,97.4,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2011","2011","PC","Percentage","0","Units",,,97.5,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2012","2012","PC","Percentage","0","Units",,,97.7,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2013","2013","PC","Percentage","0","Units",,,97.6,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2014","2014","PC","Percentage","0","Units",,,97.5,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,98.9,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2016","2016","PC","Percentage","0","Units",,,99.4,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","NOR","Norway","2017","2017","PC","Percentage","0","Units",,,98.9,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,97.3,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,99.300003051758,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,99.400001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,99.400001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,99.300003051758,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,99.400001525879,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,99.300003051758,,
"TOTTR","Total treatment ( = PUBTOTTR + INDEPDTR)","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,99.199996948242,,
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,0,"B","Break"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,0,,
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"INDEPDTR","Population connected to independent treatment","TUR","Turkey","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FIN","Finland","1970","1970","PC","Percentage","0","Units",,,27,,
"PUBTOTTR","Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR)","FIN","Finland","1980","1980","PC","Percentage","0","Units",,,65,,
